Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,MRP_Outlet_Combo,Visibility_MRP_Combo,outlet_item_combo,Type_Age_Outlet_combo
11.400327868852461,0,0.003574698,7,154.6998,1,2,3,3229.7958,0,40,464.09940000000006,0.5530050656604,0,120
10.5,1,0.11733375,0,164.121,2,1,1,2773.057,1,18,164.121,19.25693238375,1,36
12.5,1,0.081684728,6,92.3488,0,2,1,1177.1344,1,38,92.3488,7.5434866091264,1,0
12.987879554655871,0,0.079261744,13,81.825,2,0,0,83.225,1,40,0.0,6.4855922027999995,0,0
17.75,0,0.030410273,4,256.0672,0,2,1,2045.3376,1,38,256.0672,7.787073458345601,1,0
9.0,0,0.069938838,8,264.8884,2,1,1,2914.8724,2,18,264.8884,18.5259868956792,2,36
17.85,0,0.037885683,14,190.4188,1,0,1,952.094,0,26,190.4188,7.2141462940404,0,26
12.305705009276437,1,0.235183205,3,41.548,2,0,0,79.896,1,40,0.0,9.77139180134,0,0
4.61,0,0.123151947,7,175.2396,1,2,2,2093.2752,0,16,350.4792,21.581097931501198,0,32
8.75,1,0.074565098,6,186.8556,0,2,1,6501.8699,1,38,186.8556,13.9329061258488,1,0
7.155,1,0.169137707,1,35.2874,2,1,1,388.1614,1,18,35.2874,5.9684299219918,1,36
12.81734421364985,1,0.06613202877895107,10,182.0608,1,2,3,6501.8699,1,40,546.1824,12.040050065118853,3,120
12.3,0,0.009429612,0,71.338,2,1,1,1098.57,1,23,71.338,0.672689660856,1,46
7.93,0,0.071076672,8,44.9086,0,2,1,802.9548,2,38,44.9086,3.1919538321791996,2,0
8.01,0,0.070234306,7,34.9532,2,1,1,539.298,0,21,34.9532,2.4549137444792,0,42
9.8,0,0.043663452,13,217.185,2,2,0,432.77,1,27,0.0,9.48304682262,0,0
12.81734421364985,1,0.059110912,10,199.3426,2,0,0,395.4852,1,40,0.0,11.7833228864512,0,0
5.0,0,0.06613202877895107,14,190.453,2,2,0,379.506,0,27,0.0,12.595043277037567,0,0
19.6,0,0.042324556,8,150.9024,2,2,0,303.6048,2,27,0.0,6.3868770793344,0,0
16.5,0,0.012657494,8,36.3506,1,0,1,872.8638,2,26,36.3506,0.4601075013964,2,26
12.6,0,0.048857925,1,61.0194,1,0,1,1052.6298,1,26,61.0194,2.981281268745,1,26
14.1,0,0.090185027,3,140.2496,2,1,1,2681.8424,1,18,140.2496,12.648413962739198,1,36
6.38,0,0.015186146,9,144.947,1,0,1,3435.528,2,26,144.947,2.201186304262,2,26
20.25,1,0.06613202877895107,4,194.2794,1,0,1,4291.7468,1,26,194.2794,12.848090871957346,1,26
12.81734421364985,0,0.155541973,10,159.7578,1,2,3,641.8312,1,40,479.27340000000004,24.849043414139402,3,120
12.3,0,0.052502049,9,190.853,2,0,1,4364.319,2,28,190.853,10.020173557797001,2,56
15.6,0,0.172596885,6,114.8518,2,0,1,2163.1842,1,28,114.8518,19.823062916643,1,56
15.0,0,0.118868155,13,229.4694,2,1,1,5937.6044,1,21,229.4694,27.276604206957,1,42
11.6,0,0.037639672,8,98.4042,1,0,1,1388.8588,2,26,98.4042,3.7039018114224,2,26
12.305705009276437,1,0.021031586,3,164.7184,2,0,0,495.3552,1,40,0.0,3.4642891953824004,0,0
13.853284671532847,0,0.069968018,11,83.9908,2,0,0,167.7816,2,40,0.0,5.8766698062344,0,0
17.85,0,0.087963415,1,193.3794,2,1,1,4291.7468,1,18,193.3794,17.010312414651,1,36
14.8,1,0.043885147,1,108.757,2,1,1,1867.569,1,21,108.757,4.772816932279,1,42
7.905,0,0.064163983,7,229.9694,1,0,1,4567.388,0,26,229.9694,14.755752672120199,0,26
13.42606890459364,0,0.06613202877895107,4,51.235,2,0,0,49.935,1,40,0.0,3.3882744944895578,0,0
12.277108208955223,1,0.06613202877895107,0,165.5868,1,2,3,5404.9644,1,40,496.7604,10.950591023014415,3,120
11.8,1,0.02592132,10,101.9674,2,1,1,1731.7458,1,21,101.9674,2.643129604968,1,42
14.0,0,0.023734872,0,103.2332,2,0,1,1845.5976,1,28,103.2332,2.4502267881504,1,56
14.85,1,0.053921264,0,123.0072,1,0,1,1960.1152,1,26,123.0072,6.6327037051008,1,26
7.39,0,0.120770963,11,143.447,1,2,2,2290.352,2,16,286.894,17.324232329461,4,32
15.0,0,0.118791698,13,229.9694,0,2,1,4339.0186,1,38,229.9694,27.3184555140412,1,0
12.305705009276437,0,0.034717799,3,179.4344,1,2,3,6066.7696,1,40,538.3032000000001,6.2295674328856006,3,120
19.7,0,0.041823046,5,108.0912,2,1,1,1965.4416,1,23,108.0912,4.5207032297952,1,46
10.8,0,0.164724567,10,98.4042,2,2,0,99.2042,1,27,0.0,16.2095892359814,0,0
13.142313953488374,0,0.174336148,8,184.0608,1,2,3,6431.628,2,40,552.1824,32.0884508697984,6,120
12.277108208955223,1,0.006295472,0,122.4098,1,2,3,3735.8038,1,40,367.2294,0.7706274684256,3,120
12.867061281337046,1,0.093463546,5,189.1214,1,2,3,2261.0568,1,40,567.3642,17.6759566684844,3,120
13.224769381746812,0,0.067520165,6,211.3586,2,0,0,422.1172,1,40,0.0,14.270967546168999,0,0
9.6,0,0.161182103,14,165.3158,2,2,0,334.2316,0,27,0.0,26.645948303127398,0,0
10.695,0,0.053296868,5,59.6904,2,0,1,937.4464,1,28,59.6904,3.1813113696671995,1,56
21.1,1,0.161474419,6,62.9168,2,1,1,1086.5856,1,21,62.9168,10.159453725339201,1,42
13.42606890459364,0,0.041740624,4,98.3042,2,0,0,198.4084,0,40,0.0,4.103278649820799,0,0
11.84745989304813,0,0.306542848,14,147.3102,2,0,0,291.6204,0,40,0.0,45.1568882474496,0,0
6.135,0,0.079293753,14,111.286,1,2,2,2263.72,0,16,222.572,8.824284596358,0,32
16.2,0,0.044472637,5,43.3454,2,1,1,922.7988,1,18,43.3454,1.9276842398198,1,36
15.7,0,0.073816097,0,253.4724,2,1,1,2013.3792,1,23,253.4724,18.7103432652228,1,46
17.2,1,0.012080016,3,164.4184,2,1,1,2641.8944,1,18,164.4184,1.9861769026944,1,36
12.15,0,0.02859825,9,150.4708,2,0,1,2257.062,2,28,150.4708,4.303201556099999,2,56
13.224769381746812,1,0.076944658,6,257.133,1,2,3,6501.8699,1,40,771.3989999999999,19.785010745513997,3,120
8.63,1,0.055084019,13,114.7518,2,2,0,455.4072,1,27,0.0,6.3209903314842,0,0
15.0,1,0.162093059,3,182.5266,1,2,2,1290.9862,1,16,365.0532,29.5862949428694,2,32
12.867061281337046,0,0.024546148,5,34.619,2,0,0,36.619,1,40,0.0,0.849763097612,0,0
12.277108208955223,0,0.118783796,0,108.5596,1,2,3,1725.7536,1,40,325.6788,12.8951213802416,3,120
8.975,1,0.052836076,3,86.6224,2,1,1,1619.2256,1,23,86.6224,4.5767877097024,1,46
12.15,0,0.037889224,10,64.7826,2,1,1,904.1564,1,21,64.7826,2.4545624427024,1,42
6.895,0,0.022587621,10,143.7812,2,1,1,1994.7368,1,18,143.7812,3.2476752525252,1,36
12.987879554655871,0,0.036213953,13,92.5488,1,2,3,2625.9152,1,40,277.64639999999997,3.3515578934064,3,120
8.325,0,0.029779207,6,39.3138,2,1,1,974.7312,1,21,39.3138,1.1707337881566,1,42
8.785,0,0.020693619,14,153.1656,2,1,1,1853.5872,0,18,153.1656,3.1695505703064004,0,36
13.42606890459364,0,0.042037073,4,172.6764,1,2,3,6183.9504,0,40,518.0292,7.2588104321772,0,120
19.35,1,0.062516602,0,163.9184,2,1,1,3137.2496,1,21,163.9184,10.2476213732768,1,42
17.5,1,0.012620221,4,144.8102,2,2,0,291.6204,1,27,0.0,1.8275367270542,0,0
16.75,1,0.008615,10,72.4038,2,1,1,739.038,1,18,72.4038,0.623758737,1,36
8.895,1,0.137618927,5,161.5236,2,1,1,1772.3596,1,21,161.5236,22.2287045171772,1,42
7.71,1,0.047588696,4,122.4756,2,0,1,605.878,1,28,122.4756,5.8284540958176,1,56
13.384736495388669,0,0.050790917,9,142.7786,2,0,0,144.4786,2,40,0.0,7.2518560219762005,0,0
15.7,1,0.037864721,5,124.1046,2,0,1,1120.5414,1,28,124.1046,4.6991860538166,1,56
16.7,0,0.070551723,4,217.685,2,1,1,2163.85,1,18,217.685,15.358051821255,1,36
20.35,0,0.021326471,9,76.1328,2,0,1,772.328,2,28,76.1328,1.6236439513488001,2,56
12.5,0,0.018955479,8,100.1384,2,1,1,2167.8448,2,18,100.1384,1.8981713382936,2,36
15.1,1,0.105666833,6,41.6796,2,0,1,495.3552,1,28,41.6796,4.4041513327068005,1,56
14.0,0,0.040725405,9,43.4454,2,2,0,41.9454,2,27,0.0,1.769331510387,0,0
8.365,0,0.072252888,7,39.6506,2,1,1,834.9132,0,18,39.6506,2.8648703609328,0,36
10.695,1,0.061008889,2,177.5712,2,1,1,2636.568,1,18,177.5712,10.8334216303968,1,36
5.21,0,0.011007815,9,259.5962,2,1,1,2848.9582,2,21,259.5962,2.857586944303,2,42
13.65,1,0.06613202877895107,10,37.9532,2,1,1,575.2512,1,23,37.9532,2.509922114653286,1,46
8.01,0,0.070247589,7,37.5532,2,0,1,1366.2216,0,28,37.5532,2.6380217592347996,0,56
5.88,1,0.030294931,5,104.099,1,0,1,412.796,1,26,104.099,3.153672022169,1,26
5.615,0,0.210511558,8,121.373,2,2,0,123.173,2,27,0.0,25.550419329133998,0,0
19.7,0,0.0650227,3,87.0198,1,0,1,697.7584,1,26,87.0198,5.65826234946,1,26
13.42606890459364,1,0.173587926,4,60.0194,2,0,0,123.8388,1,40,0.0,10.418643165764399,0,0
18.25,1,0.183579854,4,110.857,1,0,1,1977.426,1,26,110.857,20.351111874877997,1,26
15.35,1,0.113678422,6,189.7504,1,2,2,2492.7552,1,16,379.5008,21.570526045868803,2,32
12.305705009276437,0,0.078174543,3,39.9506,1,2,3,721.0614,1,40,119.8518,3.1231198975758,3,120
10.3,0,0.027292686,6,101.2042,0,2,1,396.8168,1,38,101.2042,2.7621344524812,1,0
13.65,1,0.026602089,10,35.1532,2,0,1,790.9704,1,28,35.1532,0.9351485550347999,1,56
8.615,0,0.116226984,6,95.9436,2,1,1,2741.7644,1,21,95.9436,11.151235262102402,1,42
5.8,0,0.131221393,4,87.8172,2,1,1,1070.6064,1,23,87.8172,11.5234953133596,1,46
8.3,0,0.035409328,6,36.2506,1,0,1,834.9132,1,26,36.2506,1.2836093855967998,1,26
16.0,0,0.06613202877895107,9,210.4902,2,1,1,3610.6334,2,23,210.4902,13.920143964087165,2,46
5.155,0,0.083327693,5,247.2776,1,0,1,5944.2624,1,26,247.2776,20.6050719385768,1,26
8.895,1,0.08125293,13,49.8008,2,1,1,1062.6168,1,23,49.8008,4.046460916344,1,46
15.1,1,0.06613202877895107,6,63.7194,1,2,2,1362.2268,1,16,127.4388,4.213893194577494,2,32
15.5,0,0.103422709,13,144.847,2,1,1,1717.764,1,21,144.847,14.980469130523002,1,42
6.325,0,0.125688044,5,100.9042,1,2,2,2083.2882,1,16,201.8084,12.6824515293848,2,32
13.224769381746812,1,0.187443314,6,145.8786,2,0,0,288.9572,1,40,0.0,27.343968225680403,0,0
9.3,0,0.04295842,6,89.3172,2,1,1,2051.9956,1,21,89.3172,3.8369257908239995,1,42
13.384736495388669,0,0.034938717,9,49.0034,1,2,3,826.2578,2,40,147.0102,1.7121159246378,6,120
20.6,0,0.045603215,8,149.2392,1,2,2,4026.7584,2,16,298.4784,6.8057873240280005,4,32
15.5,1,0.085834992,5,49.6692,2,0,1,788.3072,1,28,49.6692,4.2633553846464,1,56
9.195,0,0.048050783,9,105.6622,2,1,1,1693.7952,2,21,105.6622,5.0771514435026,2,42
5.695,0,0.065589906,5,258.2646,2,0,1,5410.9566,1,28,258.2646,16.939550837127598,1,56
13.224769381746812,0,0.173529036,6,113.2834,1,2,3,4376.9692,1,40,339.8502,19.6579591968024,3,120
5.94,1,0.029492018,1,188.0556,1,2,2,938.778,1,16,376.1112,5.5461391402008,2,32
6.36,0,0.121225455,6,45.906,2,1,1,1118.544,1,18,45.906,5.564975737229999,1,36
11.84745989304813,0,0.114475357,14,160.9236,1,2,3,2255.7304,0,40,482.7708,18.4217865597252,0,120
4.805,1,0.06613202877895107,4,123.9704,2,1,1,2253.0672,1,23,123.9704,8.198414060538076,1,46
14.85,0,0.060927824,9,254.8698,0,2,1,4819.7262,2,38,254.8698,15.528662317315199,2,0
14.5,0,0.019459164,11,161.621,0,2,1,2120.573,2,38,161.621,3.1450095448440005,2,0
10.3,1,0.050070476,3,77.896,2,0,1,1278.336,1,28,77.896,3.9002897984960003,1,56
12.15,0,0.06227604,15,37.9532,2,1,1,1078.596,1,21,37.9532,2.363575001328,1,42
11.5,0,0.046217345,13,120.3124,2,1,1,474.0496,1,23,120.3124,5.560519698578,1,46
19.1,0,0.177270016,9,174.0422,2,0,1,1724.422,2,28,174.0422,30.852463578675202,2,56
12.987879554655871,1,0.080127283,13,168.7132,2,0,0,338.2264,1,40,0.0,13.518530322235598,0,0
15.5,1,0.076059648,0,265.1568,1,2,2,2109.2544,1,16,530.3136,20.167732872806397,2,32
7.31,0,0.026788937,13,110.357,2,0,1,3185.853,1,28,110.357,2.956346720509,1,56
18.7,0,0.089197963,13,257.3672,0,2,1,2045.3376,1,38,257.3672,22.956629983013602,1,0
7.0,0,0.151279591,3,107.028,0,2,1,2876.256,1,38,107.028,16.191152065548,1,0
12.5,0,0.112203445,3,121.144,2,1,1,1438.128,1,21,121.144,13.59277414108,1,42
9.395,0,0.039961837,11,84.0908,2,0,1,419.454,2,28,84.0908,3.3604228427996,2,56
10.5,1,0.048207017,4,45.9376,2,0,1,575.2512,1,28,45.9376,2.2145146641392,1,56
5.785,1,0.064871045,6,262.1252,2,2,0,786.9756,1,27,0.0,17.004335644834,0,0
16.7,1,0.042685217,4,120.7782,1,0,1,1072.6038,1,26,120.7782,5.1554436758693996,1,26
5.845,1,0.105181277,5,214.4218,1,0,1,5343.045,1,26,214.4218,22.5531587406386,1,26
9.395,0,0.103751236,13,235.8932,2,0,1,942.7728,1,28,235.8932,24.4742110639952,1,56
5.94,0,0.035028853,3,179.8344,1,2,2,1249.0408,1,16,359.6688,6.299392761943199,2,32
6.15,0,0.046262201,0,97.8384,2,1,1,2069.3064,1,21,97.8384,4.5262197263184,1,42
20.35,0,0.060688248,0,234.2616,2,1,1,4687.232,1,21,234.2616,14.2169260776768,1,42
17.1,1,0.078347922,3,141.8838,2,2,0,280.9676,1,27,0.0,11.116300895463601,0,0
12.768202247191004,0,0.088828418,2,192.2478,1,2,3,6501.8699,1,40,576.7434000000001,17.077067937980402,3,120
5.765,0,0.081944045,0,36.7164,0,2,1,849.5608,1,38,36.7164,3.0086903338379996,1,0
12.65,0,0.123726711,10,107.7938,2,1,1,2251.0698,1,18,107.7938,13.336972340191801,1,36
10.5,1,0.013485235,13,140.0154,0,2,1,3119.9388,1,38,140.0154,1.888140572619,1,0
18.25,0,0.077659918,13,260.2962,0,2,1,1035.9848,1,38,260.2962,20.2145815477116,1,0
11.65,0,0.06613202877895107,0,149.8024,1,2,2,1821.6288,1,16,299.6048,9.90673662795594,2,32
19.2,0,0.100074524,5,110.2886,2,0,1,778.3202,1,28,110.2886,11.0370791476264,1,56
15.7,0,0.037289996,14,182.7634,1,0,1,3453.5046,0,26,182.7634,6.8152464549464,0,26
10.3,1,0.050028809,3,80.096,0,2,1,239.688,1,38,80.096,4.007107485664,1,0
13.65,0,0.077234113,8,56.893,2,0,1,1188.453,2,28,56.893,4.394080390909,2,56
16.6,0,0.016197216,8,108.8596,0,2,1,970.7364,2,38,108.8596,1.7632224548736,2,0
9.6,0,0.051571772,13,258.462,2,1,1,4673.916,1,23,258.462,13.329343334664,1,46
11.85,1,0.055672032,0,50.5666,0,2,1,922.7988,1,38,50.5666,2.8151453733312004,1,0
12.277108208955223,1,0.066336811,0,154.1656,2,0,0,617.8624,1,40,0.0,10.226854269901601,0,0
8.6,0,0.032672263,8,141.2154,1,0,1,709.077,2,26,141.2154,4.6138266884501995,2,26
20.7,1,0.047491371,4,213.9876,2,0,1,2143.876,1,28,213.9876,10.162564500999599,1,56
11.8,1,0.077154417,13,35.7558,2,1,1,577.2486,1,18,35.7558,2.7587179033686002,1,36
13.224769381746812,1,0.087692636,6,162.5526,2,0,0,328.9052,1,40,0.0,14.254665982653602,0,0
12.6,1,0.074221559,4,255.9356,1,2,2,4832.3764,1,16,511.8712,18.9959392356004,2,32
20.7,0,0.092834313,4,77.667,1,0,1,2220.443,0,26,77.667,7.210162587771,0,26
15.85,0,0.020571083,9,41.6112,1,2,2,255.6672,2,16,83.2224,0.8559874489296,4,32
6.36,0,0.005978595,9,163.6526,2,0,1,1151.1682,2,28,163.6526,0.978412616097,2,56
9.3,1,0.033489979,10,156.6314,1,0,1,1241.0512,1,26,156.6314,5.245582296740601,1,26
12.277108208955223,0,0.166609517,0,157.6604,2,0,0,316.9208,1,40,0.0,26.267723094026802,0,0
20.7,0,0.021552357,0,157.0288,2,1,1,2985.4472,1,18,157.0288,3.3843407568816,1,36
13.42606890459364,0,0.130321652,4,88.7172,1,2,3,3301.0364,1,40,266.15160000000003,11.561772064814402,3,120
18.85,1,0.068059156,4,120.344,1,0,1,1797.66,1,26,120.344,8.190511069664,1,26
16.6,0,0.027573983,9,176.6344,2,1,1,2676.516,2,21,176.6344,4.8705139428152,2,42
12.5,0,0.103442268,9,170.8448,2,0,1,4942.8992,2,28,170.8448,17.6725735880064,2,56
7.02,0,0.06613202877895107,4,83.825,2,1,1,1414.825,0,18,83.825,5.543517312395573,0,36
12.85,0,0.168312678,5,45.906,0,2,1,885.514,1,38,45.906,7.726561796267999,1,0
7.855,1,0.162205516,0,36.2848,1,2,2,1155.8288,1,16,72.5696,5.885594706956799,2,32
19.35,1,0.076744561,13,113.4518,2,1,1,1593.9252,1,21,113.4518,8.7068085856598,1,42
17.5,0,0.015591925,6,184.8266,2,1,1,2766.399,1,23,184.8266,2.881802485205,1,46
17.75,1,0.067639698,0,187.624,2,1,1,1491.392,1,23,187.624,12.690830697551998,1,46
13.15,0,0.056516756,14,143.4812,1,0,1,854.8872,0,26,143.4812,8.109091970987201,0,26
5.365,1,0.140213762,12,173.7764,2,1,1,4637.9628,1,21,173.7764,24.3658427908168,1,42
13.1,0,0.006075007,5,187.5898,2,1,1,2432.1674,1,23,187.5898,1.1396093481286,1,46
7.075,0,0.022612742,5,97.0068,2,1,1,1944.136,1,23,97.0068,2.1935897406456,1,46
9.3,0,0.066770664,5,180.5292,2,1,1,2189.1504,1,21,180.5292,12.054054555388799,1,42
12.3,0,0.186250852,0,37.2874,2,2,0,176.437,1,27,0.0,6.9448100188648,0,0
16.2,1,0.016639482,5,95.8726,0,2,1,1076.5986,1,38,95.8726,1.5952704019932002,1,0
18.85,0,0.040599963,9,244.0144,2,1,1,5635.3312,2,18,244.0144,9.9069756114672,2,36
8.01,0,0.070533748,7,34.2532,1,2,2,467.3916,0,16,68.5064,2.4160065769936,0,32
12.987879554655871,1,0.01251245,13,38.748,2,0,0,79.896,1,40,0.0,0.48483241259999993,0,0
13.224769381746812,1,0.022807826,6,183.495,1,2,3,4577.375,1,40,550.485,4.18512203187,3,120
17.35,1,0.041474232,5,93.0804,2,0,1,826.9236,1,28,93.0804,3.8604381042528,1,56
11.346936274509806,1,0.055289464,1,222.5088,1,2,3,6501.8699,1,40,667.5264,12.302392287283201,3,120
14.65,0,0.083698962,9,163.4552,1,2,2,2599.2832,2,16,326.9104,13.6810305735024,4,32
12.8,0,0.076045655,6,96.541,2,1,1,3765.099,1,21,96.541,7.341523579355,1,42
13.142313953488374,0,0.116366304,8,158.363,1,2,3,4068.038,2,40,475.089,18.428117000352,6,120
6.65,0,0.053279839,3,147.7734,2,1,1,2078.6276,1,21,147.7734,7.873342960482601,1,42
6.675,0,0.021648305,9,35.6874,0,2,1,952.7598,2,38,35.6874,0.7725717198569999,2,0
6.69,1,0.037060755,10,176.837,1,2,2,1411.496,1,16,353.674,6.553712731935,2,32
12.277108208955223,1,0.224607399,0,223.1404,2,0,0,450.0808,1,40,0.0,50.118984855819605,0,0
7.6,1,0.142699588,15,171.7448,2,1,1,4431.5648,1,23,171.7448,24.507912201142396,1,46
7.51,0,0.103726639,13,110.6544,0,2,1,1901.5248,1,38,110.6544,11.4778090025616,1,0
13.224769381746812,1,0.158424516,6,62.4194,1,2,3,2291.0178,1,40,187.25820000000002,9.8887632340104,3,120
12.81734421364985,1,0.08234117,10,185.7608,2,0,0,1470.0864,1,40,0.0,15.295761612136,0,0
11.0,1,0.087847141,5,156.863,2,0,1,2972.797,1,28,156.863,13.779966078683001,1,56
13.384736495388669,0,0.158562708,9,194.711,2,0,0,196.411,2,40,0.0,30.873903437388,0,0
17.25,1,0.047458754,13,95.8068,1,2,2,1263.6884,1,16,191.6136,4.5468713527272,2,32
12.867061281337046,0,0.015385857,5,208.9928,1,2,3,6501.8699,1,40,626.9784,3.2155333348296,3,120
11.84745989304813,0,0.047377447,14,150.6682,2,0,0,457.4046,0,40,0.0,7.1382746600854015,0,0
6.36,0,0.120443298,6,45.406,0,2,1,1118.544,1,38,45.406,5.468848388988,1,0
11.15,0,0.032229348,8,163.2526,0,2,1,1480.0734,2,38,163.2526,5.2615248573048,2,0
12.277108208955223,1,0.127638966,0,104.5332,1,2,3,2563.33,1,40,313.5996,13.342509560671198,3,120
18.0,0,0.047473135,9,170.5422,2,1,1,3103.9596,2,23,170.5422,8.096172883797001,2,46
7.825,1,0.149986868,5,158.8288,2,1,1,1414.1592,1,21,158.8288,23.8222342601984,1,42
14.85,0,0.102065622,9,254.2698,2,2,0,1775.6886,2,27,0.0,25.9522052928156,0,0
12.987879554655871,0,0.114243048,13,174.937,2,0,0,176.437,1,40,0.0,19.985336087976002,0,0
20.5,1,0.019183756,5,83.7592,0,2,1,1403.5064,1,38,83.7592,1.6068160555552,1,0
10.395,0,0.112324552,13,60.622,2,1,1,778.986,1,23,60.622,6.809338991343999,1,46
11.84745989304813,0,0.068153091,14,36.019,2,0,0,73.238,0,40,0.0,2.4548061847289997,0,0
13.3,1,0.071597469,6,60.8536,2,1,1,918.804,1,23,60.8536,4.3569637395384,1,46
12.305705009276437,1,0.052473797,3,83.6224,1,2,3,3494.1184,1,40,250.8672,4.3879848422528,3,120
19.35,1,0.076914745,13,114.8518,2,1,1,1707.777,1,23,114.8518,8.833796909791001,1,46
16.5,1,0.079837509,6,102.1332,1,0,1,1743.0644,1,26,102.1332,8.1540602741988,1,26
5.63,1,0.024520854,10,102.8306,0,2,1,1986.0814,1,38,102.8306,2.5214941293324005,1,0
12.35,0,0.02678995,3,58.9246,1,2,2,926.7936,1,16,117.8492,1.57858708777,2,32
9.8,0,0.024432767,8,116.4492,2,1,1,2780.3808,2,23,116.4492,2.8451761709364,2,46
5.305,1,0.047220268,10,181.9608,1,2,2,2388.8904,1,16,363.9216,8.592237741494401,2,32
18.5,1,0.045534457,4,146.3102,1,0,1,3645.255,1,26,146.3102,6.6621555105614005,1,26
10.695,1,0.06613202877895107,13,156.1972,2,0,1,1869.5664,1,28,156.1972,10.329637725591576,1,56
6.525,0,0.090806457,9,86.4882,2,1,1,1631.8758,2,18,86.4882,7.8536870143074,2,36
12.35,1,0.033813351,10,198.1426,1,0,1,3757.1094,1,26,198.1426,6.699865281852599,1,26
7.935,0,0.031730739,9,261.091,2,1,1,2366.919,2,21,261.091,8.284610376249,2,42
15.85,1,0.102262138,10,47.1744,2,2,0,90.5488,1,27,0.0,4.8241550028672,0,0
5.615,0,0.06613202877895107,8,121.973,2,0,1,2463.46,2,28,121.973,8.066321946254998,2,56
10.5,0,0.052511611,5,90.783,0,2,1,1258.362,1,38,90.783,4.767161581413,1,0
13.224769381746812,1,0.056713056,6,223.8088,1,2,3,5592.72,1,40,671.4264,12.6928810076928,3,120
8.85,0,0.053950661,6,182.7292,1,0,1,4925.5884,1,26,182.7292,9.858361124001199,1,26
13.1,1,0.044192372,6,180.3318,2,0,1,2345.6134,1,28,180.3318,7.969289989029599,1,56
12.277108208955223,0,0.046958533,0,101.3016,1,2,3,2327.6368,1,40,303.90479999999997,4.756974526552799,3,120
15.1,0,0.055829496,9,140.2496,2,1,1,2681.8424,2,21,140.2496,7.830064482201599,2,42
17.7,1,0.13498355,15,184.4924,0,2,1,3146.5708,1,38,184.4924,24.90343910002,1,0
14.65,0,0.06613202877895107,6,49.7692,2,1,1,837.5764,1,23,49.7692,3.2913381667053714,1,46
16.35,0,0.032538896,10,165.7842,2,0,1,2652.5472,1,28,165.7842,5.394434842243199,1,56
19.85,0,0.005264755,4,264.5884,2,1,1,5829.7448,1,18,264.5884,1.3929931018419999,1,36
6.715,1,0.121832956,0,43.5454,2,1,1,838.908,1,23,43.5454,5.305264802202401,1,46
20.85,0,0.037403973,5,192.5478,2,0,1,2906.217,1,28,192.5478,7.2020527124094,1,56
12.305705009276437,1,0.10400212,3,79.796,1,2,3,4074.696,1,40,239.38800000000003,8.29895316752,3,120
17.1,0,0.054162439,1,85.3566,0,2,1,1775.6886,1,38,85.3566,4.6231216407474,1,0
12.867061281337046,0,0.023876708,5,258.6304,2,0,0,516.6608,1,40,0.0,6.1752425407232,0,0
17.85,0,0.065797601,5,147.805,2,1,1,1947.465,1,21,147.805,9.725214415805,1,42
19.6,0,0.047857804,8,45.077,0,2,1,605.878,2,38,45.077,2.157286230908,2,0
13.384736495388669,0,0.048703432,9,125.9336,1,2,3,6501.8699,2,40,377.8008,6.1333985241152,6,120
12.5,0,0.006765149,9,41.7112,2,0,1,383.5008,2,28,41.7112,0.2821824829688,2,56
15.85,1,0.06121988,10,45.6744,2,1,1,633.8416,1,23,45.6744,2.7961812870719998,1,46
6.78,1,0.06613202877895107,6,227.4694,2,0,1,3197.1716,1,28,227.4694,15.043012907130732,1,56
19.6,1,0.041563696,5,47.6376,2,1,1,335.5632,1,21,47.6376,1.9799947245696,1,42
17.5,0,0.098457814,14,171.7738,2,1,1,2432.8332,0,18,171.7738,16.9124728504732,0,36
20.75,0,0.108930629,13,160.9578,2,1,1,1444.1202,1,23,160.9578,17.533234396456198,1,46
13.69073076923077,0,0.03046847,15,254.704,1,2,3,3036.048,1,40,764.1120000000001,7.76044118288,3,120
9.3,0,0.073288275,7,189.1846,2,2,0,382.1692,0,27,0.0,13.865012990564999,0,0
17.75,0,0.097692448,8,242.4196,2,1,1,5543.4508,2,21,242.4196,23.6825641671808,2,42
17.0,0,0.135944247,6,171.5106,1,0,1,1539.9954,1,26,171.5106,23.3158793695182,1,26
12.987879554655871,1,0.123089128,13,63.6484,2,0,0,65.2484,1,40,0.0,7.834426054595201,0,0
4.555,1,0.034328578,5,110.1544,0,2,1,1230.3984,1,38,110.1544,3.7814439124431996,1,0
10.1,1,0.089688978,6,225.5088,2,2,0,1342.2528,1,27,0.0,20.225653802006402,0,0
20.7,1,0.121709653,5,119.7466,1,0,1,2003.3922,1,26,119.7466,14.5743171339298,1,26
8.785,0,0.020618957,14,153.0656,2,1,1,4170.5712,0,23,153.0656,3.1560530245792,0,46
17.75,0,0.163548055,8,239.3196,2,2,0,723.0588,2,27,0.0,39.140255103378,0,0
13.42606890459364,0,0.178192864,4,54.9956,2,0,0,109.1912,1,40,0.0,9.799823471398401,0,0
5.465,1,0.048625599,0,129.2626,2,1,1,1311.626,1,23,129.2626,6.2854713532974,1,46
13.42606890459364,0,0.170213676,4,89.5856,2,0,0,175.7712,0,40,0.0,15.2486942926656,0,0
12.987879554655871,0,0.044829295,13,187.4556,1,2,3,6501.8699,1,40,562.3668,8.403502391802,3,120
